Jogador,Nacao,Posicao,Equipe,Idade,Jogos_disputados,Jogos_iniciados,Gols,Assistencias,Penaltis_batidos,Penaltis_convertidos,Amarelos,Vermelhos,Xg,Xag,Carregadas_progressivas,Passes_progressivos,Passes_progressivos_recebidos
Hélder Morim,pt POR,"LT,ZG",Chaves,22,18,5,1,0,0,0,2,0,0.7,0.6,3,23,14
Hidemasa Morita,jp JPN,LT,Sporting CP,28,29,24,2,4,0,0,3,0,3.2,2.6,19,147,53
Mosquito,br BRA,G,Arouca,27,2,2,0,0,0,0,0,0,0.0,0.0,0,0,0
Moura,pt POR,ZG,Famalicão,23,33,33,1,4,0,0,7,0,0.4,6.8,64,127,191
João Moutinho,pt POR,LT,Braga,36,30,23,1,1,0,1,8,0,1.1,3.3,29,216,32
Rafa Mújica,es ESP,AT,Arouca,24,30,29,20,3,0,0,4,1,16.3,2.0,50,21,171
Petar Musa,hr CRO,AT,Benfica,25,14,6,5,2,0,0,1,1,3.8,1.2,8,11,29
Zach Muscat,mt MLT,ZG,Farense,29,22,19,2,0,0,0,5,1,2.2,0.1,2,25,2
Almoatasem Al Musrati,ly LBY,LT,Braga,27,11,9,3,0,2,2,1,0,2.5,0.3,4,77,6
Steve Mvoué,cm CMR,LT,Portimonense,21,3,1,0,0,0,0,0,0,0.8,0.2,0,2,2
Kosuke Nakamura,jp JPN,G,Portimonense,28,20,20,0,0,0,0,1,0,0.0,0.0,0,0,0
Nuno Namora,pt POR,"ZG,LT",Rio Ave,25,4,0,0,0,0,0,0,0,0.0,0.0,3,8,2
Davis Nascimento,br BRA,LT,Portimonense,20,1,0,0,0,0,0,1,0,0.1,0.0,0,0,1
Diogo Nascimento,pt POR,LT,Vizela,20,34,22,0,1,0,0,4,0,1.3,0.8,27,144,66
Rodrigo Nascimento,br BRA,G,Chaves,27,7,7,0,0,0,0,0,0,0.0,0.0,0,0,0
Nathan,br BRA,ZG,Famalicão,21,28,21,0,0,0,0,8,0,0.3,0.9,57,47,58
Fran Navarro,es ESP,"AT,LT",Porto,25,6,1,0,0,0,0,0,0,1.2,0.2,1,3,6
Mor Ndiaye,sn SEN,LT,Estoril,22,8,3,0,0,0,0,2,0,0.1,0.0,0,6,0
Alioune Ndour,sn SEN,"AT,LT",Estrela,22,9,0,0,1,0,0,1,0,1.1,0.6,6,5,18
Cher Ndour,it ITA,LT,Braga,19,9,1,1,0,0,0,1,0,0.3,0.1,4,11,7
Nelson,ao ANG,"ZG,AT",Vitória,25,15,2,1,0,0,0,1,0,0.7,0.1,9,21,41
David Neres,br BRA,AT,Benfica,26,24,12,5,7,0,0,1,0,4.4,5.1,65,50,119
Neto,br BRA,LT,Casa Pia,31,31,27,1,1,0,0,13,0,0.4,1.2,11,122,18
Luís Neto,pt POR,ZG,Sporting CP,35,7,2,0,0,0,0,4,0,0.2,0.0,3,13,2
João Neves,pt POR,LT,Benfica,18,33,27,3,1,0,0,3,0,1.8,2.3,43,171,53
Sikou Niakaté,ml MLI,ZG,Braga,24,19,16,0,0,0,0,4,1,0.8,0.3,9,44,1
Miguel Nóbrega,pt POR,ZG,Rio Ave,23,22,19,1,0,0,0,8,0,1.5,0.7,21,67,19
Gonçalo Nogueira,pt POR,LT,Vitória,19,1,0,0,0,0,0,0,0,0.0,0.0,0,1,0
Ygor Nogueira,br BRA,ZG,Chaves,28,21,20,0,0,0,0,8,3,0.8,0.5,10,36,2
Nonoca,br BRA,LT,Portimonense,25,28,22,1,1,0,0,7,0,1.2,1.2,8,35,7
João Nunes,pt POR,ZG,Casa Pia,27,19,15,1,0,0,0,1,0,0.3,0.3,12,44,4
Kelechi Nwakali,ng NGA,LT,Chaves,25,32,25,1,4,0,0,3,0,0.9,4.3,30,151,42
Régis N’Do,bf BFA,"AT,LT",Estrela,22,23,8,1,1,0,0,7,1,2.4,1.1,28,38,84
Tashan Oakley-Boothe,eng ENG,"LT,ZG",Estrela,23,2,0,0,0,0,0,0,0,0.0,0.1,0,3,0
Lawrence Ofori,gh GHA,LT,Moreirense,25,31,29,1,1,0,0,9,0,0.4,1.2,37,153,25
Hugo Oliveira,pt POR,"ZG,LT",Vizela,21,14,4,1,3,0,0,0,0,0.2,0.9,13,15,24
Mattheus Oliveira,br BRA,LT,Farense,29,32,28,5,1,1,2,5,1,5.1,5.0,29,115,56
Nélson Oliveira,pt POR,AT,Vitória,31,15,6,2,2,0,0,5,0,1.6,0.7,6,17,51
Paulo Oliveira,pt POR,ZG,Braga,31,20,19,0,2,0,0,6,0,0.2,0.3,2,55,3
Talys Oliveira,br BRA,ZG,Farense,24,13,11,0,0,0,0,0,0,0.1,0.8,18,20,28
Joneston Omurwa,ke KEN,ZG,Estrela,24,15,13,0,0,0,0,3,0,0.4,0.0,12,36,0
Bruno Onyemaechi,ng NGA,"ZG,LT",Boavista,24,24,23,0,1,0,0,3,0,1.5,2.2,56,52,81
Jerome Opoku,gh GHA,ZG,Arouca,24,2,1,0,0,0,0,0,0,0.0,0.0,0,1,1
Pedro Ortiz,es ESP,LT,Vizela,22,15,11,0,0,0,0,7,0,0.0,0.2,6,46,2
Nicolás Otamendi,ar ARG,ZG,Benfica,35,31,31,2,1,0,0,11,1,3.4,1.4,40,139,22
Otávio,pt POR,"LT,AT",Porto,28,1,1,0,0,0,0,1,0,0.0,0.1,1,4,3
João Othavio Basso,br BRA,ZG,Estoril,26,14,13,1,0,0,0,2,0,1.3,0.0,10,53,7
Amine Oudrhiri,ma MAR,LT,Rio Ave,30,29,28,1,0,0,0,7,0,0.3,0.5,12,108,21
Pablo,br BRA,"AT,LT",Famalicão,19,8,2,0,0,0,0,3,1,0.2,0.2,2,3,9
Lucas Paes,br BRA,G,Casa Pia,25,4,3,0,0,0,0,1,0,0.0,0.0,0,0,0
Renato Pantalon,hr CRO,ZG,Rio Ave,25,19,14,1,0,0,0,7,1,0.2,0.1,13,43,5
Raúl Parra,es ESP,ZG,Estoril,23,13,7,1,0,0,0,1,0,0.1,0.2,2,24,14
David Pastor,br BRA,ZG,Farense,23,30,28,0,2,0,0,9,1,0.3,1.8,47,90,63
Patrick,br BRA,ZG,Rio Ave,26,20,12,0,0,0,0,5,0,0.6,0.5,12,30,8
Paulinho,pt POR,"AT,LT",Portimonense,23,8,2,0,0,0,0,0,0,0.6,0.0,1,0,5
Paulinho,pt POR,"AT,LT",Sporting CP,30,31,11,15,5,0,0,1,0,9.3,2.8,23,53,102
Ivan Pavlic,be BEL,LT,Estoril,21,5,3,0,0,0,0,0,0,0.0,0.1,4,6,5
Pedrão,br BRA,ZG,Portimonense,26,30,29,3,1,1,1,8,1,2.5,0.6,30,112,10
Zé Pedro Figueiredo,pt POR,ZG,Porto,26,12,9,2,0,0,0,1,0,1.1,0.8,9,67,7
João Pedro,pt POR,LT,Chaves,30,13,4,0,0,0,0,1,0,0.3,0.1,3,17,7
Pepe,pt POR,ZG,Porto,40,22,22,1,1,0,0,4,2,1.7,0.5,16,138,5
Pepê,br BRA,"LT,ZG",Porto,26,34,32,4,6,0,0,4,1,5.6,5.2,85,192,214
André Pereira,pt POR,AT,Rio Ave,28,11,7,1,0,0,0,3,0,1.0,0.2,6,14,31
Gabriel Pereira,br BRA,ZG,Gil Vicente FC,23,31,31,4,0,0,0,8,1,2.9,0.5,10,79,5
Hildeberto Pereira,pt POR,AT,Portimonense,27,16,10,2,2,0,0,3,0,1.9,0.6,14,14,52
Matheus Pereira,br BRA,"ZG,AT",Vizela,22,30,22,3,2,0,0,10,0,2.1,2.6,54,77,111
Sebastián Pérez Cardona,co COL,LT,Boavista,30,28,28,0,0,0,0,15,2,0.8,0.3,13,114,23
Sava Petrov,rs SRB,"AT,LT",Vizela,25,9,6,2,0,0,0,2,1,2.1,0.1,18,8,34
Thibang Phete,za RSA,"ZG,LT",Chaves,29,9,6,0,0,0,0,3,0,0.2,0.0,0,8,1
Wagner Pina,,"LT,ZG",Estoril,20,22,11,0,0,0,0,3,0,0.6,0.3,17,24,74
Pedro Pinho,pt POR,LT,Chaves,23,10,1,1,0,0,0,1,0,0.2,0.0,2,9,2
Rodrigo Pinho,br BRA,AT,Estrela,32,8,4,1,1,0,0,2,0,0.7,0.8,1,9,7
Alexandre Pinto,pt POR,ZG,Gil Vicente FC,25,14,13,0,0,0,0,2,0,0.3,0.5,18,33,42
Dinis Pinto,pt POR,ZG,Moreirense,22,13,11,0,2,0,0,3,0,0.0,0.4,13,30,28
Diogo Pinto,pt POR,LT,Casa Pia,24,1,0,0,0,0,0,0,0,0.0,0.0,0,1,0
Diogo Pinto,pt POR,G,Sporting CP,19,2,2,0,0,0,0,0,0,0.0,0.0,0,0,0
Junior Pius,ng NGA,ZG,Chaves,27,15,15,0,0,0,0,6,2,0.2,0.6,13,37,8
Pizzi,pt POR,"LT,AT",Braga,33,29,12,1,3,0,0,1,0,1.7,2.2,14,89,72
Carlos Ponck,cv CPV,ZG,Moreirense,28,15,11,0,0,0,0,2,0,0.3,0.3,4,27,0
Cristian Ponde,pt POR,"LT,AT",Farense,28,14,0,1,1,0,0,0,0,0.8,0.3,4,10,18
Rafael Pontelo,br BRA,ZG,Sporting CP,20,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0
Gianluca Prestianni,ar ARG,LT,Benfica,17,1,0,0,0,0,0,0,0,0.1,0.0,0,0,1
Miguel Puche García,es ESP,"AT,LT",Arouca,22,23,0,0,0,0,0,0,0,0.3,0.6,13,8,32
Quaresma,br BRA,ZG,Arouca,26,6,3,0,1,0,0,1,0,0.2,0.6,9,15,16
Eduardo Quaresma,pt POR,ZG,Sporting CP,21,20,9,1,0,0,0,2,0,0.5,0.6,8,53,5
João Queirós,pt POR,ZG,Chaves,25,5,2,0,0,0,0,0,0,0.2,0.0,0,8,1
Domingos Quina,pt POR,"AT,LT",Vizela,23,13,10,0,3,0,0,3,0,0.7,1.4,16,34,46
Cláudio Ramos,pt POR,G,Porto,31,2,1,0,0,0,0,0,0,0.0,0.1,0,1,0
Rúben Ramos,pt POR,LT,Moreirense,24,18,5,0,0,0,0,5,0,0.0,0.0,5,16,4
Osama Rashid,iq IRQ,"LT,AT",Vizela,31,7,0,0,0,0,0,0,0,0.0,0.0,0,3,0
Miguel Rebelo,pt POR,LT,Moreirense,19,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0
João Reis,pt POR,"ZG,LT",Estrela,31,19,16,0,0,0,0,3,0,0.1,0.2,10,66,57
Matheus Reis,br BRA,"ZG,LT",Sporting CP,28,27,15,0,4,0,0,2,0,0.1,2.0,54,119,74
Miguel Reisinho,pt POR,LT,Boavista,24,31,26,3,2,1,1,8,0,2.2,1.3,16,55,55
Filipe Relvas,pt POR,ZG,Portimonense,23,32,32,2,3,0,0,4,1,1.2,1.4,10,85,18
Rúben Tiago Rodrigues Ribeiro,pt POR,"AT,LT",Chaves,35,23,19,1,1,0,0,7,1,1.5,1.7,33,56,105
Tomás Ribeiro,pt POR,ZG,Vitória,24,29,28,1,1,0,0,8,0,1.9,0.4,11,102,14
Riccieli,br BRA,ZG,Famalicão,24,24,20,1,1,0,0,7,2,0.8,0.6,4,32,1
Rildo,br BRA,"AT,LT",Portimonense,23,11,5,0,1,0,1,3,0,1.4,0.7,6,9,35
Mihailo Ristić,rs SRB,ZG,Benfica,27,1,0,0,0,0,0,0,0,0.0,0.1,1,2,4
Pablo Roberto,br BRA,"LT,AT",Casa Pia,23,29,20,3,6,0,0,6,1,1.8,3.0,35,99,65
Matí­as Rocha,uy URU,ZG,Arouca,22,11,8,1,0,0,0,1,1,0.9,0.0,1,15,1
Afonso Rodrigues,pt POR,"AT,LT",Famalicão,20,8,1,1,0,0,0,1,0,0.6,0.1,6,3,15
Bruno Rodrigues,pt POR,ZG,Chaves,22,17,16,0,0,0,0,4,0,0.6,0.0,10,33,2
Gonçalo Rodrigues,pt POR,LT,Rio Ave,26,15,15,1,0,0,0,2,0,1.9,1.3,29,71,37
Benjamín Rollheiser,ar ARG,AT,Benfica,23,9,1,1,0,0,0,1,0,0.7,0.2,10,12,19
Ronald,br BRA,"LT,AT",Estrela,22,17,16,1,2,0,0,4,0,2.0,2.8,33,33,98
Igor Rossi Branco,br BRA,ZG,Farense,34,13,11,0,0,0,0,4,0,0.3,0.5,3,16,1
Francesco Ruberto,ch SUI,G,Vizela,30,7,7,0,0,0,0,2,0,0.0,0.0,0,1,0
Abel Ruiz,es ESP,"AT,LT",Braga,23,30,19,6,2,0,0,5,0,6.3,1.5,24,35,152
Leonardo Ruíz,co COL,AT,Rio Ave,27,14,8,2,0,1,1,1,0,3.9,0.1,5,10,35
Gustavo sá,pt POR,LT,Famalicão,18,28,24,3,5,0,0,6,0,2.3,3.1,40,84,77
Helder Sá,pt POR,"ZG,LT",Rio Ave,20,4,0,0,1,0,0,0,0,0.0,0.1,1,2,1
Josué Sá,pt POR,ZG,Rio Ave,31,24,23,0,1,0,0,6,0,0.2,1.1,27,83,9
Pedro Sá,pt POR,LT,Estrela,29,18,5,0,0,0,0,1,0,0.1,0.3,1,35,7
Serdar Saatçı,tr TUR,ZG,Braga,20,17,17,0,2,0,0,6,0,0.7,0.4,13,48,3
Safira,br BRA,AT,Vitória,28,8,0,1,0,1,1,0,0,1.9,0.7,4,4,13
Dylan Saint-Louis,cg CGO,"AT,LT",Vizela,28,15,0,1,0,0,0,1,0,0.5,0.3,6,15,35
Samu,pt POR,LT,Vizela,27,32,32,4,2,2,3,7,0,6.3,4.1,26,215,112
Leandro Sanca,gw GNB,"AT,LT",Chaves,23,31,13,0,3,0,0,3,0,2.3,2.7,62,38,117
Aderlan Santos,br BRA,ZG,Rio Ave,34,32,32,3,0,0,0,8,1,1.3,0.7,4,71,4
Hevertton Santos,br BRA,"ZG,LT",Estrela,22,29,23,0,1,0,0,3,1,0.9,3.1,23,90,80
Luís Santos,pt POR,"ZG,AT",Boavista,23,19,4,0,1,0,0,3,0,0.1,0.9,14,19,44
Nuno Santos,pt POR,"AT,LT",Vitória,24,27,9,2,4,0,0,5,1,1.8,2.7,24,72,75
Nuno Santos,pt POR,"LT,ZG",Sporting CP,28,31,24,4,10,0,0,6,0,4.0,6.8,68,125,262
Pedro Santos,pt POR,LT,Arouca,22,28,16,1,0,0,0,7,0,0.6,0.9,29,124,37
Wagner Santos,br BRA,G,Estrela,25,5,5,0,0,0,0,0,1,0.0,0.0,0,0,0
Zaidu Sanusi,ng NGA,ZG,Porto,26,5,5,1,0,0,0,0,0,0.2,0.2,8,7,17
Vincent Sasso,fr FRA,ZG,Boavista,32,17,13,2,0,0,0,3,0,1.9,0.8,8,21,7
Savio,br BRA,"ZG,LT",Rio Ave,28,7,2,0,1,0,0,1,0,0.0,0.9,4,25,4
Caio Secco,br BRA,G,Moreirense,32,4,4,0,1,0,0,0,0,0.0,0.0,0,0,0
Moustapha Seck,sn SEN,"ZG,LT",Portimonense,27,19,10,0,0,0,0,2,0,0.3,0.3,15,19,22
Telasco Segovia,ve VEN,LT,Casa Pia,20,16,8,0,1,0,0,4,0,0.5,0.4,6,30,19
João Seno,pt POR,LT,Benfica,18,1,0,0,0,0,0,0,0,0.2,0.0,1,0,1
Artur Serobyan,am ARM,LT,Casa Pia,20,2,1,0,0,0,0,1,0,0.0,0.0,1,1,3
André Seruca,pt POR,LT,Farense,22,6,0,0,0,0,0,0,0,0.0,0.0,0,2,0
Nkanyiso Shinga,za RSA,"ZG,LT",Estrela,23,10,6,0,0,0,0,0,0,0.0,0.1,4,17,14
Adrien Silva,pt POR,LT,Rio Ave,34,10,3,0,0,0,1,2,0,0.8,0.2,0,27,6
André Silva,br BRA,AT,Vitória,26,22,21,10,2,0,1,3,0,6.7,2.3,15,56,115
António Silva,pt POR,ZG,Benfica,19,30,29,2,0,0,0,6,0,2.1,0.1,27,134,3
Francisco Silva,pt POR,G,Sporting CP,17,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0
Gonçalo Silva,pt POR,ZG,Farense,32,33,33,1,0,0,0,3,1,1.0,0.0,4,51,4
Joel silva,pt POR,LT,Boavista,20,14,2,1,0,0,0,1,0,0.4,0.2,1,11,9
Jota Silva,pt POR,"AT,LT",Vitória,23,33,32,11,5,0,0,7,0,8.0,4.1,84,67,261
Felipe Silva Lipe,br BRA,ZG,Gil Vicente FC,21,6,3,0,1,0,0,0,0,0.2,0.9,2,8,0
Pedro Manuel da Silva Moreira,pt POR,LT,Arouca,34,5,0,0,0,0,0,1,0,0.0,0.0,0,2,0
Rafa Silva,pt POR,"LT,AT",Benfica,30,30,29,14,12,0,0,3,0,15.2,10.6,121,167,268
Tiago Silva,pt POR,LT,Vitória,30,29,28,5,5,4,5,8,0,5.2,4.7,26,204,45
Vinicius Silvestre,br BRA,G,Portimonense,29,14,14,0,0,0,0,1,0,0.0,0.0,0,0,0
David Simão,pt POR,LT,Arouca,33,32,31,0,7,0,0,9,1,0.3,3.9,17,218,41
André Simões,pt POR,AT,Gil Vicente FC,19,1,0,0,0,0,0,0,0,0.0,0.0,1,1,0
Alexandre Miguel Barros Soares,pt POR,LT,Estoril,32,6,2,0,0,0,0,0,0,0.0,0.1,3,5,10
Filipe Soares,pt POR,LT,Famalicão,24,8,0,0,1,0,0,2,0,0.0,0.4,3,12,2
Samuel Soares,pt POR,G,Benfica,21,5,5,0,0,0,0,0,0,0.0,0.0,0,0,0
Yuki Soma,jp JPN,"AT,LT",Casa Pia,26,32,22,5,3,0,0,3,0,2.9,2.8,59,29,133
Alberto Soro,es ESP,"AT,LT",Vizela,24,21,9,4,1,0,0,3,0,2.9,2.3,15,45,64
Gonçalo Sousa,pt POR,AT,Porto,17,1,0,0,0,0,0,0,0,0.0,0.0,2,2,2
Aloísio Souza Genézio,br BRA,LT,Estrela,27,24,19,0,1,0,0,6,0,0.6,0.7,2,75,15
Hugo Souza,br BRA,G,Chaves,24,26,26,0,0,0,0,5,0,0.0,0.1,0,0,0
Jose Souza,pt POR,LT,Portimonense,22,2,0,0,0,0,0,0,0,0.0,0.0,0,1,0
Diogo Spencer,pt POR,ZG,Benfica,19,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0
Jerry St. Juste,nl NED,ZG,Sporting CP,26,11,5,0,0,0,0,4,0,0.1,0.1,11,33,4
Harouna Sy,fr FRA,AT,Estoril,27,1,0,0,0,0,0,0,0,0.0,0.0,0,0,1
Habib sylla,ci CIV,ZG,Chaves,24,7,4,0,0,0,0,2,0,0.0,0.3,6,5,16
Morlaye Sylla,gn GUI,"LT,AT",Arouca,25,32,32,3,5,0,1,8,0,4.4,3.0,65,145,122
Talocha,pt POR,ZG,Farense,33,26,23,0,1,0,0,3,0,0.3,1.5,26,82,69
Tamble,pt POR,AT,Portimonense,22,5,4,1,0,0,0,1,0,1.1,0.1,1,4,14
Mateo Tanlongo,ar ARG,LT,Rio Ave,19,12,7,0,1,0,0,5,0,0.0,0.4,3,13,4
Mehdi Taremi,ir IRN,"AT,LT",Porto,31,23,15,6,4,2,3,3,0,7.9,2.7,28,51,101
Heriberto Tavares,pt POR,"AT,LT",Estoril,26,32,15,2,0,0,0,5,0,1.8,1.1,38,37,98
Martim Tavares,pt POR,"AT,LT",Boavista,19,22,4,1,2,0,0,1,0,1.4,0.3,3,4,21
Ronaldo Tavares,pt POR,AT,Estrela,26,24,13,3,0,0,0,2,0,5.9,0.7,27,13,80
Duplexe Tchamba,cm CMR,ZG,Casa Pia,25,16,14,1,1,0,0,6,1,1.8,0.1,6,27,5
João Teixeira,pt POR,"LT,AT",Rio Ave,29,13,9,1,2,0,0,2,0,0.7,0.9,14,35,32
Casper Tengstedt,dk DEN,AT,Benfica,23,17,8,4,2,0,0,2,0,4.7,1.9,24,9,53
Pedro Tiba,pt POR,LT,Gil Vicente FC,34,25,18,3,2,1,2,7,0,2.2,1.7,23,95,25
Mirko Topić,rs SRB,LT,Famalicão,22,32,26,0,2,0,0,6,0,1.1,0.8,37,113,23
Alfonso Trezza,uy URU,"AT,LT",Arouca,24,24,8,0,0,0,0,6,0,1.6,0.6,17,29,65
Francisco Trincão,pt POR,"AT,LT",Sporting CP,23,31,18,9,6,0,0,1,0,6.2,5.0,58,102,128
Anatolii Trubin,ua UKR,G,Benfica,21,28,28,0,0,0,0,1,0,0.0,0.0,0,0,0
Ukra,pt POR,"AT,LT",Rio Ave,35,6,1,0,0,0,0,1,0,0.0,0.0,2,2,6
Iker Unzueta,es ESP,AT,Vizela,24,2,0,0,0,0,0,0,0,0.0,0.0,0,2,5
João Valido,pt POR,G,Arouca,23,1,1,0,0,0,0,0,0,0.0,0.0,0,0,0
Alan Varela,ar ARG,LT,Porto,22,30,28,2,3,0,0,8,0,1.7,2.4,30,179,22
Bruno Varela,cv CPV,G,Vitória,28,27,27,0,0,0,0,2,0,0.0,0.0,0,0,0
Fernando Varela,cv CPV,ZG,Casa Pia,35,24,23,0,1,0,0,2,0,0.1,0.3,2,35,4
Gustavo Varela,pt POR,AT,Benfica,18,1,0,0,0,0,0,0,0,0.0,0.0,0,0,1
Hélio Varela,cv CPV,"AT,LT",Portimonense,21,33,31,6,3,0,0,7,0,4.9,3.5,134,71,239
Nilton Varela,pt POR,"ZG,LT",Estrela,22,12,6,0,0,0,0,2,0,0.1,0.1,5,14,26
Jhon Velásquez,co COL,"AT,LT",Farense,28,2,0,0,0,0,0,0,0,0.0,0.0,0,1,3
Ricardo Velho,pt POR,G,Farense,24,32,32,0,0,0,0,2,0,0.0,0.1,0,0,0
Bruno Ventura,pt POR,"AT,LT",Rio Ave,22,13,5,0,0,0,0,1,0,0.9,2.1,6,12,36
João Victor,br BRA,ZG,Benfica,25,2,0,0,0,0,0,0,0,0.0,0.0,0,1,6
Paulo Victor,br BRA,"AT,LT",Chaves,22,22,7,1,1,0,0,8,0,1.5,0.8,19,16,52
Kiko Vilas Boas,pt POR,ZG,Gil Vicente FC,23,10,7,0,0,0,0,1,0,0.0,0.6,11,8,23
Mikel Villanueva,ve VEN,ZG,Vitória,30,6,5,0,0,0,0,1,0,0.3,0.0,6,23,0
Marcos Vinicios Sorriso,br BRA,"AT,LT",Famalicão,22,15,9,1,2,0,0,1,0,1.8,1.0,23,25,51
Bernardo Vital,pt POR,ZG,Estoril,22,29,29,1,0,0,0,5,1,0.5,0.2,13,82,4
Vitinho,br BRA,"AT,LT",Arouca,23,7,1,0,0,0,0,0,0,0.2,0.1,3,8,13
Steven Vitória,ca CAN,ZG,Chaves,36,20,15,1,0,0,0,5,1,1.7,0.3,0,19,1
Odisseas Vlachodimos,gr GRE,G,Benfica,29,1,1,0,0,0,0,0,0,0.0,0.0,0,0,0
Marious Vrousai,gr GRE,"LT,ZG",Rio Ave,25,14,6,1,0,0,0,0,0,0.7,0.5,9,18,33
Ilija Vukotić,me MNE,LT,Boavista,24,28,10,1,0,0,0,5,0,0.2,0.9,8,47,12
Masaki Watai,jp JPN,"AT,LT",Boavista,24,13,3,0,0,0,0,0,0,0.1,0.0,5,25,33
Wendell,br BRA,ZG,Porto,30,25,23,4,2,0,0,11,1,1.5,2.2,72,158,166
Weverson,br BRA,ZG,Arouca,23,26,24,1,1,0,0,4,0,0.5,2.0,27,67,105
Bruno Wilson,pt POR,ZG,Vizela,26,16,16,0,0,0,0,1,1,1.3,0.0,5,55,8
Roan Wilson,cr CRC,"LT,ZG",Gil Vicente FC,21,9,1,1,0,0,0,0,0,1.1,0.0,0,3,0
Frederik Winther,dk DEN,ZG,Estoril,22,2,1,0,0,0,0,0,0,0.0,0.0,1,6,0
Abdul-Aziz Yakubu,gh GHA,AT,Rio Ave,24,16,13,6,2,4,4,0,0,4.2,0.9,9,18,58
Moses Yaw,gh GHA,"ZG,LT",Arouca,24,3,0,0,0,0,0,0,0,0.0,0.0,3,2,0
Zaydou Youssouf,fr FRA,LT,Famalicão,24,32,32,2,1,0,1,10,1,1.9,2.5,36,146,15
Rodrigo Zalazar,uy URU,LT,Braga,23,32,21,6,6,0,0,4,0,4.2,6.3,63,158,81
Vinícius Zanocelo,br BRA,LT,Estoril,22,15,12,1,0,0,0,3,0,0.4,0.5,5,43,8
Zinho,br BRA,"AT,LT",Portimonense,20,12,0,0,0,0,0,1,0,0.0,0.4,8,4,13
Ivan Zlobin,ru RUS,G,Famalicão,26,1,1,0,0,0,0,1,0,0.0,0.0,0,0,0
Nermin Zolotić,ba BIH,ZG,Casa Pia,30,31,30,1,0,0,0,3,0,0.7,0.3,19,81,5
